day,lambda,value,group
15,1.4,0.006297848648521271,ordinary
16,1.4,0.007629170743212727,ordinary
17,1.4,0.009222001794867585,ordinary
18,1.4,0.011122116901979747,ordinary
19,1.4,0.013380293305211897,ordinary
20,1.4,0.016051485040108414,ordinary
21,1.4,0.019193194998447523,ordinary
22,1.4,0.022862761539882374,ordinary
23,1.4,0.027113265869732776,ordinary
24,1.4,0.03198781532915866,ordinary
25,1.4,0.03751210652580192,ordinary
26,1.4,0.04368546288740638,ordinary
27,1.4,0.05047099948024208,ordinary
28,1.4,0.05778617204904141,ordinary
29,1.4,0.06549560951053122,ordinary
30,1.4,0.0734085902188172,ordinary
31,1.4,0.08128349389982112,ordinary
32,1.4,0.0888407526651333,ordinary
33,1.4,0.0957841511319229,ordinary
34,1.4,0.1018280941503094,ordinary
35,1.4,0.10672639698682757,ordinary
36,1.4,0.11029714802647882,ordinary
37,1.4,0.11243883201788019,ordinary
38,1.4,0.1131350620332258,ordinary
39,1.4,0.11244812457682896,ordinary
40,1.4,0.11050400490074273,ordinary
41,1.4,0.10747285125996826,ordinary
42,1.4,0.10354880712428854,ordinary
43,1.4,0.09893217287610741,ordinary
44,1.4,0.09381553824726287,ordinary
45,1.4,0.08837433390749493,ordinary
46,1.4,0.08276142778016961,ordinary
47,1.4,0.07710496882252592,ordinary
48,1.4,0.07150856902825437,ordinary
49,1.4,0.06605299182312635,ordinary
50,1.4,0.06079867836519436,ordinary
51,1.4,0.0557886238045023,ordinary
52,1.4,0.051051276669925996,ordinary
53,1.4,0.04660326210880186,ordinary
54,1.4,0.04245182255782277,ordinary
55,1.4,0.0385969324511131,ordinary
56,1.4,0.035033083498588226,ordinary
57,1.4,0.031750760340251774,ordinary
58,1.4,0.028737638317591067,ordinary
59,1.4,0.025979539723984812,ordinary
60,1.4,0.023461185067697194,ordinary
61,1.4,0.021166773550989528,ordinary
62,1.4,0.01908042340534087,ordinary
63,1.4,0.017186498715813913,ordinary
64,1.4,0.015469845383540157,ordinary
65,1.4,0.013915955168573595,ordinary
66,1.4,0.012511073446474112,ordinary
67,1.4,0.011242263440032964,ordinary
68,1.4,0.010097437244717927,ordinary
69,1.4,0.009065361919945485,ordinary
70,1.4,0.008135647224135394,ordinary
71,1.4,0.007298720182456366,ordinary
72,1.4,0.006545790546446415,ordinary
73,1.4,0.005868810292311336,ordinary
74,1.4,0.005260429572525762,ordinary
75,1.4,0.004713950951300838,ordinary
76,1.4,0.004223283291307698,ordinary
77,1.4,0.003782896293937291,ordinary
78,1.4,0.003387776409404004,ordinary
79,1.4,0.0030333846105814384,ordinary
80,1.4,0.002715616352850946,ordinary
81,1.4,0.002430763911081385,ordinary
82,1.4,0.002175481185748327,ordinary
83,1.4,0.0019467509963731248,ordinary
84,1.4,0.0017418548264770447,ordinary
85,1.4,0.0015583449457468542,ordinary
86,1.4,0.0013940188086188966,ordinary
87,1.4,0.0012468956112428198,ordinary
88,1.4,0.0011151948785910778,ordinary
89,1.4,0.0009973169486041883,ordinary
90,1.4,0.0008918252193420735,ordinary
91,1.4,0.0007974300270816801,ordinary
92,1.4,0.0007129740273292384,ordinary
93,1.4,0.0006374189561582821,ordinary
94,1.4,0.0005698336556470279,ordinary
95,1.4,0.0005093832540937701,ordinary
96,1.4,0.0004553193988522609,ordinary
97,1.4,0.0004069714468392674,ordinary
98,1.4,0.0003637385248692964,ordinary
99,1.4,0.00032508237885699447,ordinary
100,1.4,0.00029052093752044745,ordinary
1,1.6,0.0,ordinary
2,1.6,0.00015,ordinary
3,1.6,0.00031551475731428575,ordinary
4,1.6,0.0005033794684070041,ordinary
5,1.6,0.000721644539212547,ordinary
6,1.6,0.0009799182216320532,ordinary
7,1.6,0.0012897739000035425,ordinary
8,1.6,0.0016652333034209443,ordinary
9,1.6,0.002123336387881972,ordinary
10,1.6,0.002684806424368646,ordinary
11,1.6,0.0033748138092874816,ordinary
12,1.6,0.004223832602191058,ordinary
13,1.6,0.005268567398982238,ordinary
14,1.6,0.006552901616028275,ordinary
15,1.6,0.008128777464188223,ordinary
16,1.6,0.010056858132914084,ordinary
17,1.6,0.012406739701874503,ordinary
18,1.6,0.015256372427015389,ordinary
19,1.6,0.01869022360145471,ordinary
20,1.6,0.022795586395097683,ordinary
21,1.6,0.027656353892069836,ordinary
22,1.6,0.033343612045824304,ordinary
23,1.6,0.03990267468717393,ordinary
24,1.6,0.0473368250314727,ordinary
25,1.6,0.055589142828760256,ordinary
26,1.6,0.06452533705084999,ordinary
27,1.6,0.07392212421412635,ordinary
28,1.6,0.0834666518793605,ordinary
29,1.6,0.09277176768438442,ordinary
30,1.6,0.10140883669590722,ordinary
31,1.6,0.10895460941434153,ordinary
32,1.6,0.11504314111761771,ordinary
33,1.6,0.11941070204610034,ordinary
34,1.6,0.12192301538355801,ordinary
35,1.6,0.12257970259709466,ordinary
36,1.6,0.12149783619592189,ordinary
37,1.6,0.11888175463775763,ordinary
38,1.6,0.11498800911144845,ordinary
39,1.6,0.11009284471002669,ordinary
40,1.6,0.10446659235445291,ordinary
41,1.6,0.09835636931536702,ordinary
42,1.6,0.0919764287873961,ordinary
43,1.6,0.08550449937951157,ordinary
44,1.6,0.07908224790131915,ordinary
45,1.6,0.07281823052454871,ordinary
46,1.6,0.06679209189387282,ordinary
47,1.6,0.061059166679021906,ordinary
48,1.6,0.05565496202202947,ordinary
49,1.6,0.05059923576114833,ordinary
50,1.6,0.045899543610065825,ordinary
51,1.6,0.04155422655630258,ordinary
52,1.6,0.03755486545389307,ordinary
53,1.6,0.03388825763261193,ordinary
54,1.6,0.030537980945728984,ordinary
55,1.6,0.027485611279121074,ordinary
56,1.6,0.02471165484028536,ordinary
57,1.6,0.022196249434979092,ordinary
58,1.6,0.01991968112363353,ordinary
59,1.6,0.017862755065496068,ordinary
60,1.6,0.01600705246997049,ordinary
61,1.6,0.014335099566722085,ordinary
62,1.6,0.012830469406143729,ordinary
63,1.6,0.011477833054606923,ordinary
64,1.6,0.0102629732616713,ordinary
65,1.6,0.00917277084414787,ordinary
66,1.6,0.008195171751526804,ordinary
67,1.6,0.007319140954492841,ordinary
68,1.6,0.006534607850366102,ordinary
69,1.6,0.00583240673577181,ordinary
70,1.6,0.0052042149986001205,ordinary
71,1.6,0.0046424909796000694,ordinary
72,1.6,0.004140412908898932,ordinary
73,1.6,0.0036918199020220944,ordinary
74,1.6,0.0032911556775500304,ordinary
75,1.6,0.00293341541348659,ordinary
76,1.6,0.002614095975030192,ordinary
77,1.6,0.002329149609446909,ordinary
78,1.6,0.002074941103596783,ordinary
79,1.6,0.0018482083280195148,ordinary
80,1.6,0.001646026041761632,ordinary
81,1.6,0.0014657727991472947,ordinary
82,1.6,0.0013051007793989534,ordinary
83,1.6,0.0011619083492281825,ordinary
84,1.6,0.001034315164769107,ordinary
85,1.6,0.0009206396205993367,ordinary
86,1.6,0.0008193784586059728,ordinary
87,1.6,0.0007291883569708492,ordinary
88,1.6,0.0006488693287036252,ordinary
89,1.6,0.000577349769289004,ordinary
90,1.6,0.0005136730036456236,ordinary
91,1.6,0.00045698519335787136,ordinary
92,1.6,0.00040652447577630736,ordinary
93,1.6,0.0003616112169025553,ordinary
94,1.6,0.0003216392698542638,ordinary
95,1.6,0.0002860681400636559,ordinary
96,1.6,0.000254415967151664,ordinary
97,1.6,0.0002262532416163133,ordinary
98,1.6,0.00020119718207504473,ordinary
99,1.6,0.000178906705815644,ordinary
100,1.6,0.00015907793185836367,ordinary
1,1.8,0.0,ordinary
2,1.8,0.00015,ordinary
3,1.8,0.0003200044100142857,ordinary
4,1.8,0.0005185433353833689,ordinary
5,1.8,0.0007560225839237196,ordinary
6,1.8,0.001045274066564482,ordinary
7,1.8,0.0014022298976476585,ordinary
8,1.8,0.001846743576890265,ordinary
9,1.8,0.002403580684469302,ordinary
10,1.8,0.0031035962238519545,ordinary
11,1.8,0.003985102783546933,ordinary
12,1.8,0.005095407966171823,ordinary
13,1.8,0.0064924536108942,ordinary
14,1.8,0.008246413029915805,ordinary
15,1.8,0.010440983188866116,ordinary
16,1.8,0.01317393361099317,ordinary
17,1.8,0.01655623555610515,ordinary
18,1.8,0.020708804765923565,ordinary
19,1.8,0.02575560053085358,ordinary
20,1.8,0.031811658148050946,ordinary
21,1.8,0.038964823000336886,ordinary
22,1.8,0.047250844404289824,ordinary
23,1.8,0.05662343701051674,ordinary
24,1.8,0.06692404130877899,ordinary
25,1.8,0.07785972606431334,ordinary
26,1.8,0.089000266790073,ordinary
27,1.8,0.09980427959275212,ordinary
28,1.8,0.10967732032764453,ordinary
29,1.8,0.11805302639063525,ordinary
30,1.8,0.12447698848656248,ordinary
31,1.8,0.12866931084451946,ordinary
32,1.8,0.13054923124325915,ordinary
33,1.8,0.13021980990598683,ordinary
34,1.8,0.12792405320480543,ordinary
35,1.8,0.12398956315914517,ordinary
36,1.8,0.11877655308466692,ordinary
37,1.8,0.11263775857448903,ordinary
38,1.8,0.10589257187111696,ordinary
39,1.8,0.09881374705079589,ordinary
40,1.8,0.0916233912696678,ordinary
41,1.8,0.08449488875203255,ordinary
42,1.8,0.07755805749499285,ordinary
43,1.8,0.07090565512180844,ordinary
44,1.8,0.06460006138114358,ordinary
45,1.8,0.058679489301444,ordinary
46,1.8,0.05316342456879969,ordinary
47,1.8,0.048057203732944184,ordinary
48,1.8,0.043355758828435384,ordinary
49,1.8,0.039046613082860275,ordinary
50,1.8,0.035112233788154715,ordinary
51,1.8,0.03153185001721793,ordinary
52,1.8,0.028282834506476565,ordinary
53,1.8,0.02534173647496381,ordinary
54,1.8,0.022685038623277216,ordinary
55,1.8,0.020289698704582654,ordinary
56,1.8,0.018133524629368382,ordinary
57,1.8,0.016195422294587775,ordinary
58,1.8,0.014455547189760156,ordinary
59,1.8,0.012895384175850698,ordinary
60,1.8,0.011497774458517974,ordinary
61,1.8,0.010246904481192302,ordinary
62,1.8,0.009128268055754955,ordinary
63,1.8,0.008128610362831901,ordinary
64,1.8,0.007235860348625226,ordinary
65,1.8,0.006439056403558889,ordinary
66,1.8,0.00572826893403141,ordinary
67,1.8,0.005094522454839568,ordinary
68,1.8,0.004529719074310526,ordinary
69,1.8,0.004026564667411556,ordinary
70,1.8,0.0035784985948864464,ordinary
71,1.8,0.0031796274978180333,ordinary
72,1.8,0.0028246634525393314,ordinary
73,1.8,0.002508866591348101,ordinary
74,1.8,0.0022279921650060386,ordinary
75,1.8,0.001978241931786398,ordinary
76,1.8,0.0017562196957188656,ordinary
77,1.8,0.0015588907765466597,ordinary
78,1.8,0.00138354517023318,ordinary
79,1.8,0.001227764147360762,ordinary
80,1.8,0.0010893900341586431,ordinary
81,1.8,0.0009664989246532719,ordinary
82,1.8,0.0008573760806211887,ordinary
83,1.8,0.0007604937871776666,ordinary
84,1.8,0.000674491444849371,ordinary
85,1.8,0.0005981576930328909,ordinary
86,1.8,0.000530414374225979,ordinary
87,1.8,0.0004703021628942702,ordinary
88,1.8,0.0004169676969904612,ordinary
89,1.8,0.000369652063760218,ordinary
90,1.8,0.0003276805044080804,ordinary
91,1.8,0.0002904532143714859,ordinary
92,1.8,0.0002574371273171918,ordinary
93,1.8,0.0002281585815175944,ordinary
94,1.8,0.00020219677699236137,ordinary
95,1.8,0.00017917794073645798,ordinary
96,1.8,0.0001587701255325563,ordinary
97,1.8,0.00014067857530422894,ordinary
98,1.8,0.00012464159675042491,ordinary
99,1.8,0.00011042688315755807,ordinary
100,1.8,9.782824185949622e-05,ordinary
1,2.0,0.0,ordinary
2,2.0,0.00015,ordinary
3,2.0,0.00032449406271428574,ordinary
4,2.0,0.000533974756254485,ordinary
5,2.0,0.0007916510347497627,ordinary
6,2.0,0.0011142965241958524,ordinary
7,2.0,0.0015233155039835202,ordinary
8,2.0,0.0020460714555151933,ordinary
9,2.0,0.0027175211318447405,ordinary
10,2.0,0.00358218479922432,ordinary
11,2.0,0.0046964518312658365,ordinary
12,2.0,0.0061311563072724805,ordinary
13,2.0,0.007974239034640505,ordinary
14,2.0,0.010333112443048333,ordinary
15,2.0,0.013336030527323732,ordinary
16,2.0,0.01713131188114959,ordinary
17,2.0,0.021882680126500454,ordinary
18,2.0,0.02775837594461842,ordinary
19,2.0,0.03491134486960292,ordinary
20,2.0,0.04344828165366884,ordinary
21,2.0,0.05338746331922165,ordinary
22,2.0,0.0646099445659582,ordinary
23,2.0,0.0768157195226343,ordinary
24,2.0,0.08950349721430476,ordinary
25,2.0,0.10199445619708689,ordinary
26,2.0,0.11351065588849862,ordinary
27,2.0,0.12329696249985639,ordinary
28,2.0,0.13075150340422478,ordinary
29,2.0,0.13552071696050766,ordinary
30,2.0,0.13753000426432396,ordinary
31,2.0,0.13695030920325232,ordinary
32,2.0,0.1341247969543752,ordinary
33,2.0,0.12948608727257765,ordinary
34,2.0,0.12348614912395191,ordinary
35,2.0,0.11654814484268378,ordinary
36,2.0,0.10903978945110232,ordinary
37,2.0,0.10126318496353084,ordinary
38,2.0,0.09345528257795566,ordinary
39,2.0,0.08579415162310176,ordinary
40,2.0,0.07840772415722817,ordinary
41,2.0,0.07138299206966917,ordinary
42,2.0,0.06477457529778087,ordinary
43,2.0,0.058612181120189163,ordinary
44,2.0,0.05290682364830633,ordinary
45,2.0,0.04765585611275411,ordinary
46,2.0,0.04284695177154667,ordinary
47,2.0,0.03846119601930578,ordinary
48,2.0,0.0344754496581685,ordinary
49,2.0,0.03086412713644243,ordinary
50,2.0,0.027600512624370275,ordinary
51,2.0,0.02465771560729015,ordinary
52,2.0,0.02200934835136948,ordinary
53,2.0,0.019629990933120033,ordinary
54,2.0,0.017495495636472055,ordinary
55,2.0,0.015583171203097,ordinary
56,2.0,0.013871878338235204,ordinary
57,2.0,0.012342060664305089,ordinary
58,2.0,0.010975729638677208,ordinary
59,2.0,0.009756417512511096,ordinary
60,2.0,0.008669108953543388,ordinary
61,2.0,0.0077001592808926805,ordinary
62,2.0,0.006837205197521211,ordinary
63,2.0,0.006069072322653034,ordinary
64,2.0,0.005385682616497529,ordinary
65,2.0,0.004777963869758819,ordinary
66,2.0,0.004237762735249532,ordinary
67,2.0,0.0037577622573371893,ordinary
68,2.0,0.0033314044670432565,ordinary
69,2.0,0.002952818325338467,ordinary
70,2.0,0.0026167530904105084,ordinary
71,2.0,0.002318517037714695,ordinary
72,2.0,0.002053921359974541,ordinary
73,2.0,0.0018192290067906385,ordinary
74,2.0,0.0016111081815198378,ordinary
75,2.0,0.0014265901899723065,ordinary
76,2.0,0.0012630313261591884,ordinary
77,2.0,0.0011180784809263595,ordinary
78,2.0,0.000989638166878274,ordinary
79,2.0,0.0008758486652975404,ordinary
80,2.0,0.0007750550161235661,ordinary
81,2.0,0.0006857865892182251,ordinary
82,2.0,0.0006067369931978265,ordinary
83,2.0,0.0005367460963804304,ordinary
84,2.0,0.0004747839524098246,ordinary
85,2.0,0.0004199364405423232,ordinary
86,2.0,0.00037139244720033244,ordinary
87,2.0,0.00032843243107032833,ordinary
88,2.0,0.0002904182286768273,ordinary
89,2.0,0.00025678397096739905,ordinary
90,2.0,0.00022702799399850263,ordinary
91,2.0,0.00020070563834253684,ordinary
92,2.0,0.0001774228423832395,ordinary
93,2.0,0.00015683044427984805,ordinary
94,2.0,0.00013861911611674627,ordinary
95,2.0,0.00012251486167420467,ordinary
96,2.0,0.00010827501641767072,ordinary
97,2.0,9.568469476753658e-05,ordinary
98,2.0,8.455363553622856e-05,ordinary
99,2.0,7.471340166007151e-05,ordinary
100,2.0,6.60148950618789e-05,ordinary
1,2.2,0.0,ordinary
2,2.2,0.00015,ordinary
3,2.2,0.0003289837154142857,ordinary
4,2.2,0.000549673675430665,ordinary
5,2.2,0.0008285531768085926,ordinary
6,2.2,0.0011871253469291953,ordinary
7,2.2,0.0016535323858672749,ordinary
8,2.2,0.0022646155119862518,ordinary
9,2.2,0.0030684919116051555,ordinary
10,2.2,0.0041276975684279744,ordinary
11,2.2,0.005522872853266397,ordinary
12,2.2,0.007356816513801311,ordinary
13,2.2,0.00975845129464753,ordinary
14,2.2,0.012885762305669507,ordinary
15,2.2,0.016926017737794653,ordinary
16,2.2,0.0220905402512441,ordinary
17,2.2,0.028600112003798327,ordinary
18,2.2,0.03665628667810769,ordinary
19,2.2,0.04639459783926252,ordinary
20,2.2,0.05781972587533449,ordinary
21,2.2,0.07073186899445985,ordinary
22,2.2,0.08466722779695224,ordinary
23,2.2,0.09888725390461206,ordinary
24,2.2,0.11244833366310124,ordinary
25,2.2,0.12435520488821931,ordinary
26,2.2,0.1337556360728131,ordinary
27,2.2,0.14010260187830995,ordinary
28,2.2,0.14322326653481088,ordinary
29,2.2,0.14328424029066422,ordinary
30,2.2,0.14068985468232667,ordinary
31,2.2,0.1359645325838345,ordinary
32,2.2,0.12965547123848462,ordinary
33,2.2,0.12226902005816691,ordinary
34,2.2,0.11423821397520258,ordinary
35,2.2,0.10591260677633521,ordinary
36,2.2,0.09756140036543334,ordinary
37,2.2,0.08938311216767111,ordinary
38,2.2,0.08151749825535447,ordinary
39,2.2,0.07405735806750219,ordinary
40,2.2,0.06705909159656383,ordinary
41,2.2,0.06055160668628683,ordinary
42,2.2,0.054543557986389865,ordinary
43,2.2,0.04902907763383974,ordinary
44,2.2,0.04399222234359939,ordinary
45,2.2,0.03941036781530532,ordinary
46,2.2,0.035256760800180746,ordinary
47,2.2,0.031502408816449466,ordinary
48,2.2,0.028117455904369523,ordinary
49,2.2,0.025072163867260987,ordinary
50,2.2,0.022337593587657342,ordinary
51,2.2,0.019886060448958638,ordinary
52,2.2,0.017691421288662156,ordinary
53,2.2,0.015729237109364667,ordinary
54,2.2,0.013976845394969819,ordinary
55,2.2,0.012413367783498684,ordinary
56,2.2,0.011019672570283802,ordinary
57,2.2,0.009778306670937074,ordinary
58,2.2,0.00867340795034835,ordinary
59,2.2,0.007690605973341149,ordinary
60,2.2,0.006816917058209058,ordinary
61,2.2,0.00604063786242266,ordinary
62,2.2,0.0053512404804848274,ordinary
63,2.2,0.0047392710941388215,ordinary
64,2.2,0.004196253512790652,ordinary
65,2.2,0.003714598421344521,ordinary
66,2.2,0.003287518770632652,ordinary
67,2.2,0.002908951469073806,ordinary
68,2.2,0.0025734853375783966,ordinary
69,2.2,0.002276295153396916,ordinary
70,2.2,0.0020130815175098808,ordinary
71,2.2,0.00178001622273238,ordinary
72,2.2,0.0015736927671244744,ordinary
73,2.2,0.0013910816428269147,ordinary
74,2.2,0.0012294900289627282,ordinary
75,2.2,0.0010865255248860368,ordinary
76,2.2,0.0009600635739036366,ordinary
77,2.2,0.0008482182454606116,ordinary
78,2.2,0.0007493160640497976,ordinary
79,2.2,0.0006618725945879732,ordinary
80,2.2,0.0005845715158391399,ordinary
81,2.2,0.0005162459350463154,ordinary
82,2.2,0.0004558617178355318,ordinary
83,2.2,0.0004025026273984678,ordinary
84,2.2,0.00035535708576831464,ordinary
85,2.2,0.00031370638758014975,ordinary
86,2.2,0.0002769142130123611,ordinary
87,2.2,0.0002444173016405793,ordinary
88,2.2,0.00021571716272992072,ordinary
89,2.2,0.00019037271009445626,ordinary
90,2.2,0.0001679937211266349,ordinary
91,2.2,0.00014823503001334487,ordinary
92,2.2,0.0001307913745825,ordinary
93,2.2,0.00011539282473856342,ordinary
94,2.2,0.00010180072812032263,ordinary
95,2.2,8.980411552020085e-05,ordinary
96,2.2,7.921651480886006e-05,ordinary
97,2.2,6.987312767541782e-05,ordinary
98,2.2,6.162832848172399e-05,ordinary
99,2.2,5.435344899401476e-05,ordinary
100,2.2,4.793481674780957e-05,ordinary
1,2.4,0.0,ordinary
2,2.4,0.00015,ordinary
3,2.4,0.00033347336811428573,ordinary
4,2.4,0.0005656400373239605,ordinary
5,2.4,0.0008667522512769569,ordinary
6,2.4,0.0012639026249194906,ordinary
7,2.4,0.0017933998760452717,ordinary
8,2.4,0.00250384875383809,ordinary
9,2.4,0.0034600611680888245,ordinary
10,2.4,0.0047478670578787,ordinary
11,2.4,0.006479737677876596,ordinary
12,2.4,0.008800800542880509,ordinary
13,2.4,0.011894194634085486,ordinary
14,2.4,0.01598363784453666,ordinary
15,2.4,0.021329442966509553,ordinary
16,2.4,0.028212134648595073,ordinary
17,2.4,0.036896018635258473,ordinary
18,2.4,0.04756547531491319,ordinary
19,2.4,0.06023286919674223,ordinary
20,2.4,0.07463250802108674,ordinary
21,2.4,0.09013914499160264,ordinary
22,2.4,0.10576888974884885,ordinary
23,2.4,0.12030891346562719,ordinary
24,2.4,0.13256297566849434,ordinary
